Loan,Region,Rating,EAD,LGD,PD,Alpha,Gamma,Threshold
36181,2,6,179127.47,0.3,0.0768,0.62,0.78460181,-1.426930252
36182,0,6,34531.02,0.3,0.0768,0.44,0.897997773,-1.426930252
36184,0,3,167638.05,0.3,0.0064,0.42,0.907524104,-2.489285865
36185,2,3,653414.03,0.3,0.0064,0.41,0.912085522,-2.489285865
36186,2,3,71372.96,0.3,0.0064,0.5,0.866025404,-2.489285865
36187,0,0,1745627.18,0.3,0.0001,0.38,0.924986486,-3.719016485
36188,2,4,464611.31,0.3,0.0148,0.22,0.975499872,-2.175402064
36189,2,5,34970.84,0.3,0.0568,0.37,0.929031754,-1.582217179
36190,0,3,1683742.58,0.3,0.0064,0.68,0.733212111,-2.489285865
36192,2,6,204105.63,0.3,0.0768,0.3,0.953939201,-1.426930252
36193,0,3,493112.3,0.3,0.0064,0.27,0.962860322,-2.489285865
36194,0,6,371000.29,0.3,0.0768,0.66,0.751265599,-1.426930252
36195,2,6,316425.95,0.3,0.0768,0.42,0.907524104,-1.426930252
36198,0,5,246064.4,0.3,0.0568,0.73,0.683447145,-1.582217179
36199,2,1,111002.48,0.3,0.0002,0.71,0.704201676,-3.540083799
36200,0,4,697033.77,0.3,0.0148,0.6,0.8,-2.175402064
36203,2,4,499717.74,0.3,0.0148,0.79,0.613106842,-2.175402064
36206,2,6,102526.13,0.3,0.0768,0.57,0.821644692,-1.426930252
36207,2,6,684805,0.3,0.0768,0.7,0.714142843,-1.426930252
36208,2,4,192274.65,0.3,0.0148,0.75,0.661437828,-2.175402064
36209,0,2,813909.29,0.3,0.0006,0.26,0.965608616,-3.238880118
36210,2,3,18307.14,0.3,0.0064,0.67,0.742361098,-2.489285865
36213,0,1,81331.71,0.3,0.0002,0.65,0.759934208,-3.540083799
36214,2,2,162072.39,0.3,0.0006,0.51,0.860174401,-3.238880118
36215,0,5,693406.55,0.3,0.0568,0.31,0.950736557,-1.582217179
36216,0,2,1111986.57,0.3,0.0006,0.61,0.792401413,-3.238880118
36217,2,1,859905.48,0.3,0.0002,0.26,0.965608616,-3.540083799
36218,0,0,79320.59,0.3,0.0001,0.53,0.847997642,-3.719016485
36219,0,1,135479.16,0.3,0.0002,0.35,0.9367497,-3.540083799
36220,2,2,219783.79,0.3,0.0006,0.22,0.975499872,-3.238880118
36221,2,3,394787.43,0.3,0.0064,0.71,0.704201676,-2.489285865
36222,0,2,1052386.54,0.3,0.0006,0.35,0.9367497,-3.238880118
36224,2,5,1268522.4,0.3,0.0568,0.67,0.742361098,-1.582217179
36225,2,4,455619.14,0.3,0.0148,0.45,0.893028555,-2.175402064
36226,0,1,2877995.82,0.3,0.0002,0.55,0.835164654,-3.540083799
36232,2,5,402683.26,0.3,0.0568,0.37,0.929031754,-1.582217179
36233,0,2,740735.91,0.3,0.0006,0.37,0.929031754,-3.238880118
36234,2,0,254153.69,0.3,0.0001,0.77,0.638043886,-3.719016485
36236,0,1,362811,0.3,0.0002,0.53,0.847997642,-3.540083799
36238,0,5,610849.6,0.3,0.0568,0.35,0.9367497,-1.582217179
36240,2,2,1544619.74,0.3,0.0006,0.68,0.733212111,-3.238880118
36241,0,4,557454.81,0.3,0.0148,0.5,0.866025404,-2.175402064
36242,0,6,39714.16,0.3,0.0768,0.29,0.957026645,-1.426930252
36243,0,6,864400.3,0.3,0.0768,0.22,0.975499872,-1.426930252
36244,0,3,9272.03,0.3,0.0064,0.39,0.920814857,-2.489285865
36245,2,2,1046622.02,0.3,0.0006,0.42,0.907524104,-3.238880118
36246,2,1,959812.32,0.3,0.0002,0.45,0.893028555,-3.540083799
36248,2,6,106040.32,0.3,0.0768,0.26,0.965608616,-1.426930252
36249,2,2,803425.02,0.3,0.0006,0.31,0.950736557,-3.238880118
36252,0,2,706792.27,0.3,0.0006,0.67,0.742361098,-3.238880118
36253,2,5,227641.38,0.3,0.0568,0.55,0.835164654,-1.582217179
36255,2,6,493783.47,0.3,0.0768,0.6,0.8,-1.426930252
36256,0,4,1401137.49,0.3,0.0148,0.51,0.860174401,-2.175402064
36258,2,3,260911.71,0.3,0.0064,0.61,0.792401413,-2.489285865
36259,2,0,60391.2,0.3,0.0001,0.26,0.965608616,-3.719016485
36260,0,3,560324.47,0.3,0.0064,0.35,0.9367497,-2.489285865
36262,2,5,197780.83,0.3,0.0568,0.54,0.841665017,-1.582217179
36264,2,4,635903.21,0.3,0.0148,0.48,0.877268488,-2.175402064
36265,2,6,1313273.37,0.3,0.0768,0.42,0.907524104,-1.426930252
36266,0,3,88262.42,0.3,0.0064,0.7,0.714142843,-2.489285865
36268,0,4,541155.57,0.3,0.0148,0.28,0.96,-2.175402064
36270,0,2,265522.96,0.3,0.0006,0.61,0.792401413,-3.238880118
36273,2,4,1256762.19,0.3,0.0148,0.72,0.693974063,-2.175402064
36275,2,4,245791.4,0.3,0.0148,0.39,0.920814857,-2.175402064
36276,0,1,549279.13,0.3,0.0002,0.57,0.821644692,-3.540083799
36277,0,0,123969.93,0.3,0.0001,0.21,0.977701386,-3.719016485
36278,0,1,355856.51,0.3,0.0002,0.38,0.924986486,-3.540083799
36279,0,0,204292.22,0.3,0.0001,0.38,0.924986486,-3.719016485
36281,2,5,543347.65,0.3,0.0568,0.5,0.866025404,-1.582217179
36282,0,1,590047.97,0.3,0.0002,0.58,0.814616474,-3.540083799
36283,0,1,523802.6,0.3,0.0002,0.2,0.979795897,-3.540083799
36287,2,0,39404.41,0.3,0.0001,0.76,0.649923072,-3.719016485
36291,2,1,593547.92,0.3,0.0002,0.49,0.871722433,-3.540083799
36292,0,3,1000737,0.3,0.0064,0.7,0.714142843,-2.489285865
36293,0,3,958785.56,0.3,0.0064,0.66,0.751265599,-2.489285865
36294,0,4,141533.85,0.3,0.0148,0.39,0.920814857,-2.175402064
36295,0,5,174459.39,0.3,0.0568,0.32,0.947417543,-1.582217179
36296,0,0,57140.86,0.3,0.0001,0.72,0.693974063,-3.719016485
36297,2,0,1348053.18,0.3,0.0001,0.53,0.847997642,-3.719016485
36298,0,0,221479.67,0.3,0.0001,0.38,0.924986486,-3.719016485
36299,0,6,1083961.01,0.3,0.0768,0.34,0.940425436,-1.426930252
36301,0,0,224161.83,0.3,0.0001,0.71,0.704201676,-3.719016485
36302,0,6,511052.48,0.3,0.0768,0.3,0.953939201,-1.426930252
36303,2,0,750737.78,0.3,0.0001,0.4,0.916515139,-3.719016485
36304,2,0,1495988.63,0.3,0.0001,0.59,0.807403245,-3.719016485
36308,2,0,38631.84,0.3,0.0001,0.32,0.947417543,-3.719016485
36311,0,2,50552.78,0.3,0.0006,0.57,0.821644692,-3.238880118
36312,0,2,529066.36,0.3,0.0006,0.21,0.977701386,-3.238880118
36313,0,0,79211.97,0.3,0.0001,0.8,0.6,-3.719016485
36315,0,5,139135.25,0.3,0.0568,0.57,0.821644692,-1.582217179
36317,0,1,1345276.26,0.3,0.0002,0.3,0.953939201,-3.540083799
36320,2,0,614080.24,0.3,0.0001,0.46,0.887918915,-3.719016485
36322,2,3,796657.12,0.3,0.0064,0.48,0.877268488,-2.489285865
36323,2,2,1069937.11,0.3,0.0006,0.59,0.807403245,-3.238880118
36325,2,3,1489102.64,0.3,0.0064,0.61,0.792401413,-2.489285865
36326,2,3,645104.05,0.3,0.0064,0.69,0.723809367,-2.489285865
36327,2,1,4236848.56,0.3,0.0002,0.35,0.9367497,-3.540083799
36328,2,0,2474366.53,0.3,0.0001,0.5,0.866025404,-3.719016485
36329,2,1,253918.13,0.3,0.0002,0.57,0.821644692,-3.540083799
36331,2,2,684060.27,0.3,0.0006,0.43,0.902828887,-3.238880118
36334,0,4,26121.92,0.3,0.0148,0.76,0.649923072,-2.175402064
36335,2,4,1139629.37,0.3,0.0148,0.68,0.733212111,-2.175402064
36336,0,0,473968.31,0.3,0.0001,0.27,0.962860322,-3.719016485
36337,2,4,1857425.83,0.3,0.0148,0.32,0.947417543,-2.175402064
36338,2,5,268159.78,0.3,0.0568,0.66,0.751265599,-1.582217179
36339,0,2,226098.16,0.3,0.0006,0.77,0.638043886,-3.238880118
36341,2,1,1078858.99,0.3,0.0002,0.63,0.776595133,-3.540083799
36342,0,4,56104.54,0.3,0.0148,0.79,0.613106842,-2.175402064
36343,2,3,85971.56,0.3,0.0064,0.6,0.8,-2.489285865
36344,0,4,1419693.39,0.3,0.0148,0.76,0.649923072,-2.175402064
36345,2,4,274570.47,0.3,0.0148,0.77,0.638043886,-2.175402064
36346,0,5,1997133.15,0.3,0.0568,0.3,0.953939201,-1.582217179
36347,0,1,3539673.77,0.3,0.0002,0.56,0.828492607,-3.540083799
36349,0,4,630315.06,0.3,0.0148,0.62,0.78460181,-2.175402064
36351,0,2,43800.43,0.3,0.0006,0.35,0.9367497,-3.238880118
36353,2,2,2838553.21,0.3,0.0006,0.59,0.807403245,-3.238880118
36354,2,0,2317190.04,0.3,0.0001,0.28,0.96,-3.719016485
36355,0,4,258079.74,0.3,0.0148,0.25,0.968245837,-2.175402064
36356,0,3,1203360.77,0.3,0.0064,0.66,0.751265599,-2.489285865
36358,0,0,1652583.72,0.3,0.0001,0.65,0.759934208,-3.719016485
36359,0,4,1238148.29,0.3,0.0148,0.58,0.814616474,-2.175402064
36360,2,5,354860.54,0.3,0.0568,0.5,0.866025404,-1.582217179
36362,2,5,680476.82,0.3,0.0568,0.46,0.887918915,-1.582217179
36363,2,5,501951,0.3,0.0568,0.78,0.625779514,-1.582217179
36364,0,1,3130148.95,0.3,0.0002,0.46,0.887918915,-3.540083799
36365,0,5,642797.08,0.3,0.0568,0.39,0.920814857,-1.582217179
36367,2,3,806173.56,0.3,0.0064,0.46,0.887918915,-2.489285865
36368,2,2,790442.94,0.3,0.0006,0.54,0.841665017,-3.238880118
36370,2,4,169141.16,0.3,0.0148,0.64,0.768374908,-2.175402064
36371,2,5,74230.95,0.3,0.0568,0.55,0.835164654,-1.582217179
36373,0,1,376029.61,0.3,0.0002,0.53,0.847997642,-3.540083799
36374,2,2,216495.11,0.3,0.0006,0.25,0.968245837,-3.238880118
36375,2,4,165382.05,0.3,0.0148,0.8,0.6,-2.175402064
36376,0,5,215392.79,0.3,0.0568,0.76,0.649923072,-1.582217179
36379,0,0,1002295.71,0.3,0.0001,0.22,0.975499872,-3.719016485
36381,0,2,248485.83,0.3,0.0006,0.47,0.882666415,-3.238880118
36382,0,4,1474950.09,0.3,0.0148,0.21,0.977701386,-2.175402064
36383,2,4,525818.01,0.3,0.0148,0.42,0.907524104,-2.175402064
36384,2,6,477874.88,0.3,0.0768,0.26,0.965608616,-1.426930252
36385,2,0,153731.38,0.3,0.0001,0.78,0.625779514,-3.719016485
36386,2,1,737092.33,0.3,0.0002,0.68,0.733212111,-3.540083799
36388,0,5,123629.39,0.3,0.0568,0.37,0.929031754,-1.582217179
36389,2,4,1459372.03,0.3,0.0148,0.74,0.672606869,-2.175402064
36390,0,4,1389131.87,0.3,0.0148,0.47,0.882666415,-2.175402064
36391,2,4,228860.21,0.3,0.0148,0.29,0.957026645,-2.175402064
36392,0,1,1864502.23,0.3,0.0002,0.71,0.704201676,-3.540083799
36394,2,0,2659619.18,0.3,0.0001,0.26,0.965608616,-3.719016485
36397,0,0,421976.16,0.3,0.0001,0.31,0.950736557,-3.719016485
36398,0,5,1041422.44,0.3,0.0568,0.74,0.672606869,-1.582217179
36399,2,6,682469.72,0.3,0.0768,0.36,0.932952303,-1.426930252
36400,2,6,363709.81,0.3,0.0768,0.76,0.649923072,-1.426930252
36401,2,5,783079.09,0.3,0.0568,0.3,0.953939201,-1.582217179
36402,2,2,1670601.72,0.3,0.0006,0.65,0.759934208,-3.238880118
36405,2,6,1489084.34,0.3,0.0768,0.72,0.693974063,-1.426930252
36406,2,4,311078.43,0.3,0.0148,0.35,0.9367497,-2.175402064
36407,0,3,362779.85,0.3,0.0064,0.36,0.932952303,-2.489285865
36409,2,3,119258.32,0.3,0.0064,0.59,0.807403245,-2.489285865
36410,2,5,155712.84,0.3,0.0568,0.7,0.714142843,-1.582217179
36411,2,5,857404.86,0.3,0.0568,0.72,0.693974063,-1.582217179
36413,2,4,321221.73,0.3,0.0148,0.7,0.714142843,-2.175402064
36414,0,1,613043.2,0.3,0.0002,0.47,0.882666415,-3.540083799
36415,0,6,1009750.23,0.3,0.0768,0.7,0.714142843,-1.426930252
36416,0,3,1050019.71,0.3,0.0064,0.48,0.877268488,-2.489285865
36418,2,1,511578.45,0.3,0.0002,0.33,0.943980932,-3.540083799
36419,0,2,1444500,0.3,0.0006,0.28,0.96,-3.238880118
36420,2,1,1240624.09,0.3,0.0002,0.46,0.887918915,-3.540083799
36421,2,6,741076.84,0.3,0.0768,0.22,0.975499872,-1.426930252
36422,0,3,982174.48,0.3,0.0064,0.47,0.882666415,-2.489285865
36423,0,3,935963.12,0.3,0.0064,0.71,0.704201676,-2.489285865
36425,2,5,2324038.48,0.3,0.0568,0.27,0.962860322,-1.582217179
36427,2,4,53473.53,0.3,0.0148,0.2,0.979795897,-2.175402064
36429,0,1,1545580.66,0.3,0.0002,0.33,0.943980932,-3.540083799
36430,0,1,76112.88,0.3,0.0002,0.32,0.947417543,-3.540083799
36432,2,3,1961027.93,0.3,0.0064,0.79,0.613106842,-2.489285865
36434,0,5,613047.22,0.3,0.0568,0.29,0.957026645,-1.582217179
36435,2,3,962546.62,0.3,0.0064,0.4,0.916515139,-2.489285865
36436,0,5,1370508.49,0.3,0.0568,0.67,0.742361098,-1.582217179
36437,2,4,283738.6,0.3,0.0148,0.59,0.807403245,-2.175402064
36438,2,2,28217.72,0.3,0.0006,0.54,0.841665017,-3.238880118
36439,0,0,616304.66,0.3,0.0001,0.6,0.8,-3.719016485
36441,0,1,1115959.63,0.3,0.0002,0.45,0.893028555,-3.540083799
36442,0,2,562072.53,0.3,0.0006,0.53,0.847997642,-3.238880118
36443,0,5,555194.93,0.3,0.0568,0.74,0.672606869,-1.582217179
36444,0,5,666287.35,0.3,0.0568,0.59,0.807403245,-1.582217179
36445,0,4,93362.69,0.3,0.0148,0.47,0.882666415,-2.175402064
36449,2,5,337556.09,0.3,0.0568,0.66,0.751265599,-1.582217179
36450,0,2,1187730.68,0.3,0.0006,0.75,0.661437828,-3.238880118
36451,2,1,766781.99,0.3,0.0002,0.29,0.957026645,-3.540083799
36452,0,5,69945.97,0.3,0.0568,0.63,0.776595133,-1.582217179
36453,0,1,76463.67,0.3,0.0002,0.42,0.907524104,-3.540083799
36454,2,1,896165.23,0.3,0.0002,0.25,0.968245837,-3.540083799
36455,2,1,282077.62,0.3,0.0002,0.65,0.759934208,-3.540083799
36456,2,0,2541381.6,0.3,0.0001,0.72,0.693974063,-3.719016485
36458,0,1,383661.19,0.3,0.0002,0.23,0.973190629,-3.540083799
36460,2,3,564111.08,0.3,0.0064,0.39,0.920814857,-2.489285865
36461,0,6,181388.54,0.3,0.0768,0.23,0.973190629,-1.426930252
36462,0,0,183286.94,0.3,0.0001,0.61,0.792401413,-3.719016485
36464,0,4,630231.73,0.3,0.0148,0.49,0.871722433,-2.175402064
36467,2,3,391979.04,0.3,0.0064,0.52,0.85416626,-2.489285865
36468,0,4,725092.35,0.3,0.0148,0.72,0.693974063,-2.175402064
36469,2,0,1000516.44,0.3,0.0001,0.24,0.970772888,-3.719016485
36470,0,0,832434.53,0.3,0.0001,0.66,0.751265599,-3.719016485
36471,0,2,58322.18,0.3,0.0006,0.27,0.962860322,-3.238880118
36472,0,6,118223.52,0.3,0.0768,0.59,0.807403245,-1.426930252
36473,0,4,1017357.21,0.3,0.0148,0.79,0.613106842,-2.175402064
36474,2,4,564817.29,0.3,0.0148,0.23,0.973190629,-2.175402064
36475,0,2,380914.19,0.3,0.0006,0.26,0.965608616,-3.238880118
36476,0,1,407389.26,0.3,0.0002,0.45,0.893028555,-3.540083799
36477,0,5,324365.05,0.3,0.0568,0.4,0.916515139,-1.582217179
36480,2,0,583507.59,0.3,0.0001,0.21,0.977701386,-3.719016485
36481,0,4,453337.18,0.3,0.0148,0.55,0.835164654,-2.175402064
36483,0,3,2011.65,0.3,0.0064,0.6,0.8,-2.489285865
36485,0,4,1062921.44,0.3,0.0148,0.39,0.920814857,-2.175402064
36487,2,4,662422.85,0.3,0.0148,0.63,0.776595133,-2.175402064
36488,2,2,541499.83,0.3,0.0006,0.2,0.979795897,-3.238880118
36489,2,1,716206.96,0.3,0.0002,0.38,0.924986486,-3.540083799
36490,0,6,81338,0.3,0.0768,0.5,0.866025404,-1.426930252
36492,0,3,732068.46,0.3,0.0064,0.23,0.973190629,-2.489285865
36497,2,1,76242.68,0.3,0.0002,0.34,0.940425436,-3.540083799
36499,2,4,101163.91,0.3,0.0148,0.68,0.733212111,-2.175402064
36500,0,3,197933.41,0.3,0.0064,0.34,0.940425436,-2.489285865
36501,0,0,870004.86,0.3,0.0001,0.78,0.625779514,-3.719016485
36503,0,1,4118387.38,0.3,0.0002,0.74,0.672606869,-3.540083799
36505,2,2,238772.81,0.3,0.0006,0.64,0.768374908,-3.238880118
36507,2,2,256128.48,0.3,0.0006,0.77,0.638043886,-3.238880118
36508,0,1,2338393.19,0.3,0.0002,0.58,0.814616474,-3.540083799
36509,2,3,146081.65,0.3,0.0064,0.22,0.975499872,-2.489285865
36510,2,5,727051.93,0.3,0.0568,0.8,0.6,-1.582217179
36513,2,0,1347750.96,0.3,0.0001,0.47,0.882666415,-3.719016485
36515,2,5,529578.13,0.3,0.0568,0.21,0.977701386,-1.582217179
36516,0,0,457279.72,0.3,0.0001,0.22,0.975499872,-3.719016485
36517,0,0,3065390.02,0.3,0.0001,0.43,0.902828887,-3.719016485
36518,0,3,404126.66,0.3,0.0064,0.57,0.821644692,-2.489285865
36519,2,5,1292668.33,0.3,0.0568,0.39,0.920814857,-1.582217179
36521,0,6,455498.47,0.3,0.0768,0.58,0.814616474,-1.426930252
36522,0,2,368371.67,0.3,0.0006,0.79,0.613106842,-3.238880118
36523,2,6,382353.19,0.3,0.0768,0.54,0.841665017,-1.426930252
36524,0,6,947378.92,0.3,0.0768,0.45,0.893028555,-1.426930252
36525,2,5,866006.48,0.3,0.0568,0.51,0.860174401,-1.582217179
36526,2,6,2139507.74,0.3,0.0768,0.55,0.835164654,-1.426930252
36528,0,3,258719.07,0.3,0.0064,0.21,0.977701386,-2.489285865
36529,2,5,149567.93,0.3,0.0568,0.31,0.950736557,-1.582217179
36530,2,6,3074563.5,0.3,0.0768,0.54,0.841665017,-1.426930252
36531,0,4,674153.68,0.3,0.0148,0.35,0.9367497,-2.175402064
36532,2,2,1256089.91,0.3,0.0006,0.49,0.871722433,-3.238880118
36533,0,1,425823.79,0.3,0.0002,0.45,0.893028555,-3.540083799
36534,0,3,2038282.09,0.3,0.0064,0.44,0.897997773,-2.489285865
36535,0,2,473677.86,0.3,0.0006,0.67,0.742361098,-3.238880118
36536,0,1,884747.11,0.3,0.0002,0.41,0.912085522,-3.540083799
36537,2,1,1181164.85,0.3,0.0002,0.34,0.940425436,-3.540083799
36538,2,2,15341.49,0.3,0.0006,0.37,0.929031754,-3.238880118
36542,0,1,767188.61,0.3,0.0002,0.22,0.975499872,-3.540083799
36543,0,1,1274461.9,0.3,0.0002,0.62,0.78460181,-3.540083799
36544,2,3,1002719.35,0.3,0.0064,0.34,0.940425436,-2.489285865
36545,2,1,2359169.09,0.3,0.0002,0.56,0.828492607,-3.540083799
36546,2,2,754022.47,0.3,0.0006,0.56,0.828492607,-3.238880118
36547,2,0,1571979.05,0.3,0.0001,0.2,0.979795897,-3.719016485
36548,2,2,1540338.39,0.3,0.0006,0.68,0.733212111,-3.238880118
36549,2,3,567419.01,0.3,0.0064,0.22,0.975499872,-2.489285865
36551,0,2,19711.02,0.3,0.0006,0.46,0.887918915,-3.238880118
36552,0,6,458986.93,0.3,0.0768,0.34,0.940425436,-1.426930252
36555,2,0,566212.74,0.3,0.0001,0.41,0.912085522,-3.719016485
36556,2,1,70687.58,0.3,0.0002,0.42,0.907524104,-3.540083799
36557,0,5,191976.07,0.3,0.0568,0.31,0.950736557,-1.582217179
36558,0,6,930943.78,0.3,0.0768,0.41,0.912085522,-1.426930252
36559,2,0,381140.91,0.3,0.0001,0.38,0.924986486,-3.719016485
36560,0,2,77257.7,0.3,0.0006,0.68,0.733212111,-3.238880118
36561,0,0,99198.34,0.3,0.0001,0.42,0.907524104,-3.719016485
36564,0,5,83020.98,0.3,0.0568,0.57,0.821644692,-1.582217179
36566,0,1,2019077.27,0.3,0.0002,0.71,0.704201676,-3.540083799
36567,0,1,595517.49,0.3,0.0002,0.64,0.768374908,-3.540083799
36568,2,2,792516.68,0.3,0.0006,0.27,0.962860322,-3.238880118
36570,2,0,274509.6,0.3,0.0001,0.66,0.751265599,-3.719016485
36571,0,4,2155654.22,0.3,0.0148,0.59,0.807403245,-2.175402064
36575,2,0,717474.76,0.3,0.0001,0.73,0.683447145,-3.719016485
36576,2,4,49133.6,0.3,0.0148,0.31,0.950736557,-2.175402064
36577,0,4,101922.4,0.3,0.0148,0.33,0.943980932,-2.175402064
36578,2,5,111393.31,0.3,0.0568,0.42,0.907524104,-1.582217179
36579,2,0,77069.71,0.3,0.0001,0.77,0.638043886,-3.719016485
36580,2,6,547988.99,0.3,0.0768,0.38,0.924986486,-1.426930252
36581,0,5,243396.42,0.3,0.0568,0.3,0.953939201,-1.582217179
36584,0,2,236777.27,0.3,0.0006,0.59,0.807403245,-3.238880118
36586,2,3,3309560.86,0.3,0.0064,0.47,0.882666415,-2.489285865
36587,0,3,405860.8,0.3,0.0064,0.58,0.814616474,-2.489285865
36588,0,0,206101.17,0.3,0.0001,0.71,0.704201676,-3.719016485
36589,2,6,462622.28,0.3,0.0768,0.26,0.965608616,-1.426930252
36590,0,5,188616.18,0.3,0.0568,0.25,0.968245837,-1.582217179
36591,0,1,1312222.76,0.3,0.0002,0.36,0.932952303,-3.540083799
36592,0,0,309704.74,0.3,0.0001,0.49,0.871722433,-3.719016485
36594,2,2,749427.47,0.3,0.0006,0.72,0.693974063,-3.238880118
36595,0,0,40916.74,0.3,0.0001,0.59,0.807403245,-3.719016485
36596,0,1,258286.98,0.3,0.0002,0.4,0.916515139,-3.540083799
36597,0,2,1847706.09,0.3,0.0006,0.35,0.9367497,-3.238880118
36599,2,4,1754984.91,0.3,0.0148,0.45,0.893028555,-2.175402064
36600,2,3,721638.69,0.3,0.0064,0.57,0.821644692,-2.489285865
36604,0,0,706013.49,0.3,0.0001,0.51,0.860174401,-3.719016485
36605,0,5,1420796.99,0.3,0.0568,0.24,0.970772888,-1.582217179
36606,0,5,1769578.57,0.3,0.0568,0.64,0.768374908,-1.582217179
36607,2,6,386517.62,0.3,0.0768,0.57,0.821644692,-1.426930252
36608,0,2,1075513.99,0.3,0.0006,0.73,0.683447145,-3.238880118
36609,0,1,73223.06,0.3,0.0002,0.22,0.975499872,-3.540083799
36610,0,2,653351.2,0.3,0.0006,0.58,0.814616474,-3.238880118
36611,0,2,1775497.72,0.3,0.0006,0.29,0.957026645,-3.238880118
36612,2,6,234038.58,0.3,0.0768,0.56,0.828492607,-1.426930252
36613,0,6,5848.17,0.3,0.0768,0.3,0.953939201,-1.426930252
36614,0,2,263643.54,0.3,0.0006,0.48,0.877268488,-3.238880118
36617,2,3,2791953.61,0.3,0.0064,0.57,0.821644692,-2.489285865
36618,2,5,265385.2,0.3,0.0568,0.49,0.871722433,-1.582217179
36620,0,4,2241213.15,0.3,0.0148,0.31,0.950736557,-2.175402064
36621,2,0,1185401,0.3,0.0001,0.72,0.693974063,-3.719016485
36623,0,0,582742.14,0.3,0.0001,0.7,0.714142843,-3.719016485
36624,2,1,304845.89,0.3,0.0002,0.6,0.8,-3.540083799
36625,2,3,125501.81,0.3,0.0064,0.72,0.693974063,-2.489285865
36626,2,2,576609.76,0.3,0.0006,0.5,0.866025404,-3.238880118
36627,2,6,640860.12,0.3,0.0768,0.37,0.929031754,-1.426930252
36629,0,1,768695.12,0.3,0.0002,0.64,0.768374908,-3.540083799
36631,0,5,575546.76,0.3,0.0568,0.74,0.672606869,-1.582217179
36632,0,6,480072.65,0.3,0.0768,0.69,0.723809367,-1.426930252
36634,2,3,117359.22,0.3,0.0064,0.48,0.877268488,-2.489285865
36635,0,1,533508.72,0.3,0.0002,0.7,0.714142843,-3.540083799
36636,2,3,354587.56,0.3,0.0064,0.66,0.751265599,-2.489285865
36637,0,6,564108.64,0.3,0.0768,0.75,0.661437828,-1.426930252
36638,2,5,1210729.52,0.3,0.0568,0.73,0.683447145,-1.582217179
36639,0,1,731435.84,0.3,0.0002,0.59,0.807403245,-3.540083799
36640,2,2,430440.17,0.3,0.0006,0.76,0.649923072,-3.238880118
36641,2,1,397351.55,0.3,0.0002,0.73,0.683447145,-3.540083799
36642,0,1,16434.1,0.3,0.0002,0.56,0.828492607,-3.540083799
36643,2,5,454879.67,0.3,0.0568,0.21,0.977701386,-1.582217179
36644,0,6,466153.29,0.3,0.0768,0.28,0.96,-1.426930252
36647,2,2,471394.71,0.3,0.0006,0.73,0.683447145,-3.238880118
36648,2,3,139356.43,0.3,0.0064,0.38,0.924986486,-2.489285865
36649,0,2,60663.68,0.3,0.0006,0.48,0.877268488,-3.238880118
36651,2,0,273571.07,0.3,0.0001,0.31,0.950736557,-3.719016485
36654,0,2,499084.17,0.3,0.0006,0.52,0.85416626,-3.238880118
36655,0,2,4947508.29,0.3,0.0006,0.56,0.828492607,-3.238880118
36656,0,4,278477.95,0.3,0.0148,0.23,0.973190629,-2.175402064
36657,0,0,390415.25,0.3,0.0001,0.47,0.882666415,-3.719016485
36658,2,1,755482.79,0.3,0.0002,0.65,0.759934208,-3.540083799
36660,0,2,1709883.13,0.3,0.0006,0.54,0.841665017,-3.238880118
36662,2,5,124857.45,0.3,0.0568,0.21,0.977701386,-1.582217179
36665,0,5,259983.98,0.3,0.0568,0.72,0.693974063,-1.582217179
36667,0,5,244547.23,0.3,0.0568,0.49,0.871722433,-1.582217179
36668,2,4,1412934.47,0.3,0.0148,0.66,0.751265599,-2.175402064
36670,0,6,86483.56,0.3,0.0768,0.73,0.683447145,-1.426930252
36671,2,1,1133157.02,0.3,0.0002,0.26,0.965608616,-3.540083799
36672,2,6,389623.19,0.3,0.0768,0.34,0.940425436,-1.426930252
36673,2,4,66824.36,0.3,0.0148,0.31,0.950736557,-2.175402064
36674,0,4,465608.77,0.3,0.0148,0.77,0.638043886,-2.175402064
36675,0,3,898835.03,0.3,0.0064,0.41,0.912085522,-2.489285865
36676,0,4,191777.85,0.3,0.0148,0.51,0.860174401,-2.175402064
36677,0,2,492469.81,0.3,0.0006,0.45,0.893028555,-3.238880118
36680,0,3,1425226.11,0.3,0.0064,0.23,0.973190629,-2.489285865
36681,0,0,1376199.22,0.3,0.0001,0.36,0.932952303,-3.719016485
36682,0,0,900299.02,0.3,0.0001,0.73,0.683447145,-3.719016485
36686,2,0,724474.48,0.3,0.0001,0.31,0.950736557,-3.719016485
36687,0,4,435289.44,0.3,0.0148,0.43,0.902828887,-2.175402064
36688,2,6,276830.26,0.3,0.0768,0.6,0.8,-1.426930252
36689,2,6,225694.27,0.3,0.0768,0.36,0.932952303,-1.426930252
36690,2,3,443136.52,0.3,0.0064,0.29,0.957026645,-2.489285865
36692,0,4,174725.99,0.3,0.0148,0.27,0.962860322,-2.175402064
36693,2,1,4138766.82,0.3,0.0002,0.63,0.776595133,-3.540083799
36694,2,0,116863.22,0.3,0.0001,0.25,0.968245837,-3.719016485
36695,2,4,48773.34,0.3,0.0148,0.8,0.6,-2.175402064
36696,2,3,169609.36,0.3,0.0064,0.6,0.8,-2.489285865
36697,2,0,868027.51,0.3,0.0001,0.43,0.902828887,-3.719016485
36698,0,2,1366725.09,0.3,0.0006,0.76,0.649923072,-3.238880118
